pg_stat_all_tables	11	10	-1	false	c	C	false	true	,	10993	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_stat_sys_tables	11	10	-1	false	c	C	false	true	,	10997	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_stat_user_tables	11	10	-1	false	c	C	false	true	,	11000	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_statio_all_tables	11	10	-1	false	c	C	false	true	,	11003	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_statio_sys_tables	11	10	-1	false	c	C	false	true	,	11007	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_statio_user_tables	11	10	-1	false	c	C	false	true	,	11010	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_stat_all_indexes	11	10	-1	false	c	C	false	true	,	11013	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_stat_sys_indexes	11	10	-1	false	c	C	false	true	,	11017	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_stat_user_indexes	11	10	-1	false	c	C	false	true	,	11020	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_statio_all_indexes	11	10	-1	false	c	C	false	true	,	11023	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_statio_sys_indexes	11	10	-1	false	c	C	false	true	,	11027	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_statio_user_indexes	11	10	-1	false	c	C	false	true	,	11030	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_statio_all_sequences	11	10	-1	false	c	C	false	true	,	11033	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_statio_sys_sequences	11	10	-1	false	c	C	false	true	,	11036	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_statio_user_sequences	11	10	-1	false	c	C	false	true	,	11039	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_stat_activity	11	10	-1	false	c	C	false	true	,	11042	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_stat_database	11	10	-1	false	c	C	false	true	,	11045	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_stat_user_functions	11	10	-1	false	c	C	false	true	,	11048	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_stat_bgwriter	11	10	-1	false	c	C	false	true	,	11052	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_user_mappings	11	10	-1	false	c	C	false	true	,	11055	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
cardinal_number	11326	10	4	true	d	N	false	true	,	0	0	0	domain_in	int4out	domain_recv	int4send	-	-	-	i	p	false	23	-1	0		
character_data	11326	10	-1	false	d	S	false	true	,	0	0	0	domain_in	varcharout	domain_recv	varcharsend	-	-	-	i	x	false	1043	-1	0		
sql_identifier	11326	10	-1	false	d	S	false	true	,	0	0	0	domain_in	varcharout	domain_recv	varcharsend	-	-	-	i	x	false	1043	-1	0		
information_schema_catalog_name	11326	10	-1	false	c	C	false	true	,	11343	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
time_stamp	11326	10	8	false	d	D	false	true	,	0	0	0	domain_in	timestamptz_out	domain_recv	timestamptz_send	-	-	-	d	p	false	1184	2	0	{FUNCEXPR :funcid 1967 :funcresulttype 1184 :funcretset false :funcformat 1 :args ({COERCEVIAIO :arg {CONST :consttype 25 :consttypmod -1 :constlen -1 :constbyval false :constisnull false :location 5866 :constvalue 7 [ 28 0 0 0 110 111 119 ]} :resulttype 1184 :coerceformat 2 :location -1} {CONST :consttype 23 :consttypmod -1 :constlen 4 :constbyval true :constisnull false :location -1 :constvalue 4 [ 2 0 0 0 ]}) :location -1}	('now'::text)::timestamp(2) with time zone
applicable_roles	11326	10	-1	false	c	C	false	true	,	11347	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
administrable_role_authorizations	11326	10	-1	false	c	C	false	true	,	11351	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
attributes	11326	10	-1	false	c	C	false	true	,	11354	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
check_constraint_routine_usage	11326	10	-1	false	c	C	false	true	,	11358	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
check_constraints	11326	10	-1	false	c	C	false	true	,	11362	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
column_domain_usage	11326	10	-1	false	c	C	false	true	,	11366	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
column_privileges	11326	10	-1	false	c	C	false	true	,	11370	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
column_udt_usage	11326	10	-1	false	c	C	false	true	,	11374	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
columns	11326	10	-1	false	c	C	false	true	,	11378	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
constraint_column_usage	11326	10	-1	false	c	C	false	true	,	11382	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
constraint_table_usage	11326	10	-1	false	c	C	false	true	,	11386	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
domain_constraints	11326	10	-1	false	c	C	false	true	,	11390	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
domain_udt_usage	11326	10	-1	false	c	C	false	true	,	11394	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
domains	11326	10	-1	false	c	C	false	true	,	11397	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
enabled_roles	11326	10	-1	false	c	C	false	true	,	11401	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
key_column_usage	11326	10	-1	false	c	C	false	true	,	11404	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
parameters	11326	10	-1	false	c	C	false	true	,	11408	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
referential_constraints	11326	10	-1	false	c	C	false	true	,	11412	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
role_column_grants	11326	10	-1	false	c	C	false	true	,	11416	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
role_routine_grants	11326	10	-1	false	c	C	false	true	,	11420	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
role_table_grants	11326	10	-1	false	c	C	false	true	,	11424	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
role_usage_grants	11326	10	-1	false	c	C	false	true	,	11428	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
routine_privileges	11326	10	-1	false	c	C	false	true	,	11432	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
routines	11326	10	-1	false	c	C	false	true	,	11436	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
schemata	11326	10	-1	false	c	C	false	true	,	11440	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
sequences	11326	10	-1	false	c	C	false	true	,	11443	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
sql_features	11326	10	-1	false	c	C	false	true	,	11447	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_toast_11447	99	10	-1	false	c	C	false	true	,	11449	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
sql_implementation_info	11326	10	-1	false	c	C	false	true	,	11452	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_toast_11452	99	10	-1	false	c	C	false	true	,	11454	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
sql_languages	11326	10	-1	false	c	C	false	true	,	11457	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_toast_11457	99	10	-1	false	c	C	false	true	,	11459	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
sql_packages	11326	10	-1	false	c	C	false	true	,	11462	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_toast_11462	99	10	-1	false	c	C	false	true	,	11464	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
sql_parts	11326	10	-1	false	c	C	false	true	,	11467	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_toast_11467	99	10	-1	false	c	C	false	true	,	11469	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
sql_sizing	11326	10	-1	false	c	C	false	true	,	11472	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_toast_11472	99	10	-1	false	c	C	false	true	,	11474	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
sql_sizing_profiles	11326	10	-1	false	c	C	false	true	,	11477	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
pg_toast_11477	99	10	-1	false	c	C	false	true	,	11479	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
table_constraints	11326	10	-1	false	c	C	false	true	,	11482	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
table_privileges	11326	10	-1	false	c	C	false	true	,	11486	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
tables	11326	10	-1	false	c	C	false	true	,	11490	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
triggered_update_columns	11326	10	-1	false	c	C	false	true	,	11494	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
triggers	11326	10	-1	false	c	C	false	true	,	11497	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
usage_privileges	11326	10	-1	false	c	C	false	true	,	11501	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
view_column_usage	11326	10	-1	false	c	C	false	true	,	11505	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
view_routine_usage	11326	10	-1	false	c	C	false	true	,	11509	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
view_table_usage	11326	10	-1	false	c	C	false	true	,	11513	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
views	11326	10	-1	false	c	C	false	true	,	11517	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
data_type_privileges	11326	10	-1	false	c	C	false	true	,	11521	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
element_types	11326	10	-1	false	c	C	false	true	,	11525	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
_pg_foreign_data_wrappers	11326	10	-1	false	c	C	false	true	,	11529	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
foreign_data_wrapper_options	11326	10	-1	false	c	C	false	true	,	11532	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
foreign_data_wrappers	11326	10	-1	false	c	C	false	true	,	11535	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
_pg_foreign_servers	11326	10	-1	false	c	C	false	true	,	11538	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
foreign_server_options	11326	10	-1	false	c	C	false	true	,	11541	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
foreign_servers	11326	10	-1	false	c	C	false	true	,	11544	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
_pg_user_mappings	11326	10	-1	false	c	C	false	true	,	11547	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
user_mapping_options	11326	10	-1	false	c	C	false	true	,	11550	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
user_mappings	11326	10	-1	false	c	C	false	true	,	11554	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
users_id_seq	2200	10	-1	false	c	C	false	true	,	299858	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
users	2200	10	-1	false	c	C	false	true	,	299860	0	299861	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
_users	2200	10	-1	false	b	A	false	true	,	0	299862	0	array_in	array_out	array_recv	array_send	-	-	-	d	x	false	0	-1	0		
engine_id_seq	2200	10	-1	false	c	C	false	true	,	299867	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
engine	2200	10	-1	false	c	C	false	true	,	299869	0	299870	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
_engine	2200	10	-1	false	b	A	false	true	,	0	299871	0	array_in	array_out	array_recv	array_send	-	-	-	d	x	false	0	-1	0		
manufacture_id_seq	2200	10	-1	false	c	C	false	true	,	299875	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
manufacture	2200	10	-1	false	c	C	false	true	,	299877	0	299878	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
_manufacture	2200	10	-1	false	b	A	false	true	,	0	299879	0	array_in	array_out	array_recv	array_send	-	-	-	d	x	false	0	-1	0		
vehicle_type_id_seq	2200	10	-1	false	c	C	false	true	,	299883	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
vehicle_type	2200	10	-1	false	c	C	false	true	,	299885	0	299886	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
_vehicle_type	2200	10	-1	false	b	A	false	true	,	0	299887	0	array_in	array_out	array_recv	array_send	-	-	-	d	x	false	0	-1	0		
model_id_seq	2200	10	-1	false	c	C	false	true	,	299891	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
model	2200	10	-1	false	c	C	false	true	,	299893	0	299894	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
_model	2200	10	-1	false	b	A	false	true	,	0	299895	0	array_in	array_out	array_recv	array_send	-	-	-	d	x	false	0	-1	0		
auto_id_seq	2200	10	-1	false	c	C	false	true	,	299909	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
auto_model_id_seq	2200	10	-1	false	c	C	false	true	,	299911	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
auto_engine_id_seq	2200	10	-1	false	c	C	false	true	,	299913	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
auto	2200	10	-1	false	c	C	false	true	,	299915	0	299916	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
_auto	2200	10	-1	false	b	A	false	true	,	0	299917	0	array_in	array_out	array_recv	array_send	-	-	-	d	x	false	0	-1	0		
client_id_seq	2200	10	-1	false	c	C	false	true	,	299933	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
client	2200	10	-1	false	c	C	false	true	,	299935	0	299936	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
_client	2200	10	-1	false	b	A	false	true	,	0	299937	0	array_in	array_out	array_recv	array_send	-	-	-	d	x	false	0	-1	0		
order_id_seq	2200	10	-1	false	c	C	false	true	,	299941	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
order_auto_id_seq	2200	10	-1	false	c	C	false	true	,	299943	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
order_client_id_seq	2200	10	-1	false	c	C	false	true	,	299945	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
order_user_id_seq	2200	10	-1	false	c	C	false	true	,	299947	0	0	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
orders	2200	10	-1	false	c	C	false	true	,	299949	0	299950	record_in	record_out	record_recv	record_send	-	-	-	d	x	false	0	-1	0		
_orders	2200	10	-1	false	b	A	false	true	,	0	299951	0	array_in	array_out	array_recv	array_send	-	-	-	d	x	false	0	-1	0		
