car_shop_db	pg_catalog	float8_regr_sxy_2809	ROUTINE	1	double precision																car_shop_db	pg_catalog	float8					a1
car_shop_db	pg_catalog	float8_regr_avgx_2810	ROUTINE	1	double precision																car_shop_db	pg_catalog	float8					a1
car_shop_db	pg_catalog	float8_regr_avgy_2811	ROUTINE	1	double precision																car_shop_db	pg_catalog	float8					a1
car_shop_db	pg_catalog	float8_regr_r2_2812	ROUTINE	1	double precision																car_shop_db	pg_catalog	float8					a1
car_shop_db	pg_catalog	float8_regr_slope_2813	ROUTINE	1	double precision																car_shop_db	pg_catalog	float8					a1
car_shop_db	pg_catalog	float8_regr_intercept_2814	ROUTINE	1	double precision																car_shop_db	pg_catalog	float8					a1
car_shop_db	pg_catalog	float8_covar_pop_2815	ROUTINE	1	double precision																car_shop_db	pg_catalog	float8					a1
car_shop_db	pg_catalog	float8_covar_samp_2816	ROUTINE	1	double precision																car_shop_db	pg_catalog	float8					a1
car_shop_db	pg_catalog	float8_corr_2817	ROUTINE	1	double precision																car_shop_db	pg_catalog	float8					a1
car_shop_db	pg_catalog	pg_show_all_settings_2084	ROUTINE	12	text																car_shop_db	pg_catalog	text					a12
car_shop_db	pg_catalog	postgresql_fdw_validator_2316	ROUTINE	1	text																car_shop_db	pg_catalog	text					a1
car_shop_db	pg_catalog	int2vectorsend_2411	ROUTINE	1	smallint																car_shop_db	pg_catalog	int2					a1
car_shop_db	pg_catalog	oidvectorsend_2421	ROUTINE	1	oid																car_shop_db	pg_catalog	oid					a1
car_shop_db	pg_catalog	pg_prepared_statement_2510	ROUTINE	4	regtype																car_shop_db	pg_catalog	regtype					a4
car_shop_db	pg_catalog	ginoptions_2788	ROUTINE	1	text																car_shop_db	pg_catalog	text					a1
car_shop_db	pg_catalog	xpath_2931	ROUTINE	3	text																car_shop_db	pg_catalog	text					a3
car_shop_db	pg_catalog	ts_rank_3703	ROUTINE	1	real																car_shop_db	pg_catalog	float4					a1
car_shop_db	pg_catalog	ts_rank_3704	ROUTINE	1	real																car_shop_db	pg_catalog	float4					a1
car_shop_db	pg_catalog	ts_rank_cd_3707	ROUTINE	1	real																car_shop_db	pg_catalog	float4					a1
car_shop_db	pg_catalog	ts_rank_cd_3708	ROUTINE	1	real																car_shop_db	pg_catalog	float4					a1
car_shop_db	pg_catalog	ts_debug_11059	ROUTINE	6	regdictionary																car_shop_db	pg_catalog	regdictionary					a6
car_shop_db	pg_catalog	ts_debug_11059	ROUTINE	8	text																car_shop_db	pg_catalog	text					a8
car_shop_db	pg_catalog	ts_debug_11060	ROUTINE	5	regdictionary																car_shop_db	pg_catalog	regdictionary					a5
car_shop_db	pg_catalog	ts_debug_11060	ROUTINE	7	text																car_shop_db	pg_catalog	text					a7
car_shop_db	information_schema	_pg_keysequal_11328	ROUTINE	1	smallint																car_shop_db	pg_catalog	int2					a1
car_shop_db	information_schema	_pg_keysequal_11328	ROUTINE	2	smallint																car_shop_db	pg_catalog	int2					a2
car_shop_db	pg_catalog	int2vectorin_40	ROUTINE	0	smallint																car_shop_db	pg_catalog	int2					a0
car_shop_db	pg_catalog	oidvectorin_54	ROUTINE	0	oid																car_shop_db	pg_catalog	oid					a0
car_shop_db	pg_catalog	float4_accum_208	ROUTINE	0	double precision																car_shop_db	pg_catalog	float8					a0
car_shop_db	pg_catalog	float8_accum_222	ROUTINE	0	double precision																car_shop_db	pg_catalog	float8					a0
car_shop_db	pg_catalog	string_to_array_394	ROUTINE	0	text																car_shop_db	pg_catalog	text					a0
car_shop_db	pg_catalog	aclinsert_1035	ROUTINE	0	aclitem																car_shop_db	pg_catalog	aclitem					a0
car_shop_db	pg_catalog	aclremove_1036	ROUTINE	0	aclitem																car_shop_db	pg_catalog	aclitem					a0
car_shop_db	pg_catalog	current_schemas_1403	ROUTINE	0	name																car_shop_db	pg_catalog	name					a0
car_shop_db	pg_catalog	regexp_matches_2763	ROUTINE	0	text																car_shop_db	pg_catalog	text					a0
car_shop_db	pg_catalog	regexp_matches_2764	ROUTINE	0	text																car_shop_db	pg_catalog	text					a0
car_shop_db	pg_catalog	regexp_split_to_array_2767	ROUTINE	0	text																car_shop_db	pg_catalog	text					a0
car_shop_db	pg_catalog	regexp_split_to_array_2768	ROUTINE	0	text																car_shop_db	pg_catalog	text					a0
car_shop_db	pg_catalog	numeric_accum_1833	ROUTINE	0	numeric																car_shop_db	pg_catalog	numeric					a0
car_shop_db	pg_catalog	numeric_avg_accum_2858	ROUTINE	0	numeric																car_shop_db	pg_catalog	numeric					a0
car_shop_db	pg_catalog	int2_accum_1834	ROUTINE	0	numeric																car_shop_db	pg_catalog	numeric					a0
car_shop_db	pg_catalog	int4_accum_1835	ROUTINE	0	numeric																car_shop_db	pg_catalog	numeric					a0
car_shop_db	pg_catalog	int8_accum_1836	ROUTINE	0	numeric																car_shop_db	pg_catalog	numeric					a0
car_shop_db	pg_catalog	int8_avg_accum_2746	ROUTINE	0	numeric																car_shop_db	pg_catalog	numeric					a0
car_shop_db	pg_catalog	interval_accum_1843	ROUTINE	0	interval																car_shop_db	pg_catalog	interval					a0
car_shop_db	pg_catalog	int2_avg_accum_1962	ROUTINE	0	bigint																car_shop_db	pg_catalog	int8					a0
car_shop_db	pg_catalog	int4_avg_accum_1963	ROUTINE	0	bigint																car_shop_db	pg_catalog	int8					a0
car_shop_db	pg_catalog	float8_regr_accum_2806	ROUTINE	0	double precision																car_shop_db	pg_catalog	float8					a0
car_shop_db	pg_catalog	int2vectorrecv_2410	ROUTINE	0	smallint																car_shop_db	pg_catalog	int2					a0
car_shop_db	pg_catalog	oidvectorrecv_2420	ROUTINE	0	oid																car_shop_db	pg_catalog	oid					a0
car_shop_db	pg_catalog	xpath_2931	ROUTINE	0	xml																car_shop_db	pg_catalog	xml					a0
car_shop_db	pg_catalog	xpath_2932	ROUTINE	0	xml																car_shop_db	pg_catalog	xml					a0
car_shop_db	pg_catalog	ts_lexize_3723	ROUTINE	0	text																car_shop_db	pg_catalog	text					a0
