pg_catalog	pg_proc	provariadic	0	4	1	{0}	{1.00000000}		1
pg_catalog	pg_proc	proisagg	0	1	2	{f,t}	{0.9468468427658081,0.053153153508901596}		0.96914965
pg_catalog	pg_proc	proiswindow	0	1	2	{f,t}	{0.9932432174682617,0.006756756920367479}		0.99989635
pg_catalog	pg_proc	prosecdef	0	1	1	{f}	{1.00000000}		1
pg_catalog	pg_proc	proisstrict	0	1	2	{t,f}	{0.9211711883544922,0.078828826546669}		0.79158455
pg_catalog	pg_proc	proretset	0	1	2	{f,t}	{0.9837837815284729,0.01621621660888195}		0.986812
pg_catalog	pg_proc	provolatile	0	1	3	{i,s,v}	{0.7193693518638611,0.17747747898101807,0.10315314680337906}		0.76327616
pg_catalog	pg_proc	pronargs	0	2	8	{2,1,3,5,0,4,6,8}	{0.44594594836235046,0.37432432174682617,0.061261262744665146,0.05045045167207718,0.03423423320055008,0.029279278591275215,0.0027027027681469917,0.0018018018454313278}		0.36412698
pg_catalog	pg_proc	pronargdefaults	0	2	2	{0}	{0.9995495676994324}		0.9999942
pg_catalog	pg_proc	prorettype	0	4	78	{16,23,701,2278,25,20,1700,2275,17,2281,1184,21,600,1186,700,1114,2249}	{0.2756756842136383,0.08873873949050903,0.07747747749090195,0.054954953491687775,0.053603604435920715,0.0509009025990963,0.038288287818431854,0.038288287818431854,0.03558558598160744,0.02477477490901947,0.01621621660888195,0.01306306291371584,0.01306306291371584,0.01306306291371584,0.012612612918019295,0.010360360145568848,0.010360360145568848}	{18,19,19,22,26,26,26,27,30,142,142,142,601,602,602,603,604,628,650,702,703,704,718,790,790,790,790,869,869,1003,1009,1033,1042,1043,1082,1082,1083,1083,1187,1231,1266,1266,1560,1560,1562,2204,2206,2277,2277,2277,2279,2279,2280,2283,2283,3500,3500,3614,3615,3615,3769}	0.33418763
pg_catalog	pg_proc	proargtypes	0	31	-0.16576576	{"23 23 2275 2281 23",2281,"",26,2275,23,"25 25",701,25,20,1700,"23 23","701 701",21,700,"1700 1700","603 603","2281 2281","20 20","600 600","718 718","21 21",1022,"2281 26 2281 23","2281 26 2281 21 2281","17 17","20 23",602,869,1186,"601 601","869 869","1042 1042","21 23","604 604","700 700","2277 2277","2275 26 23","2281 26 23",603,"20 21","26 25","2281 2281 2281",1042,1114,1184,"19 25","21 20","23 20","23 21","700 701","701 700","790 790","1114 1114","1184 1184","1186 1186","1560 1560","3615 3615",601,718,1263,1560,2277,"704 704","1082 1082","1083 1083","3500 3500","19 26 25","26 25 25","26 26 25",19,604,702,3500,"16 16","26 23","26 26","27 27","702 702","1266 1266","19 25 25","2281 2281 2281 2281",16,2283,"602 602","628 628","1042 25","1562 1562","3614 3614","25 25 25"}	{0.03963964059948921,0.03513513505458832,0.03423423320055008,0.029729729518294334,0.027927927672863007,0.02612612582743168,0.02477477490901947,0.02342342399060726,0.018468469381332397,0.01666666753590107,0.01621621660888195,0.013513513840734959,0.013513513840734959,0.011261261068284512,0.009909910149872303,0.009909910149872303,0.009459459222853184,0.009459459222853184,0.00855855830013752,0.00855855830013752,0.00855855830013752,0.008108108304440975,0.007207207381725311,0.007207207381725311,0.007207207381725311,0.006756756920367479,0.006756756920367479,0.006306306459009647,0.006306306459009647,0.006306306459009647,0.006306306459009647,0.006306306459009647,0.006306306459009647,0.005855855997651815,0.005855855997651815,0.005855855997651815,0.005855855997651815,0.005855855997651815,0.005855855997651815,0.0054054055362939835,0.0054054055362939835,0.0054054055362939835,0.0054054055362939835,0.0049549550749361515,0.0049549550749361515,0.0049549550749361515,0.0049549550749361515,0.0049549550749361515,0.0049549550749361515,0.0049549550749361515,0.0049549550749361515,0.0049549550749361515,0.0049549550749361515,0.0049549550749361515,0.0049549550749361515,0.0049549550749361515,0.0049549550749361515,0.0049549550749361515,0.0045045046135783195,0.0045045046135783195,0.0045045046135783195,0.0045045046135783195,0.0045045046135783195,0.0045045046135783195,0.0045045046135783195,0.0045045046135783195,0.0045045046135783195,0.0045045046135783195,0.0045045046135783195,0.0045045046135783195,0.004054054152220488,0.004054054152220488,0.004054054152220488,0.004054054152220488,0.004054054152220488,0.004054054152220488,0.004054054152220488,0.004054054152220488,0.004054054152220488,0.004054054152220488,0.004054054152220488,0.004054054152220488,0.0036036036908626556,0.0036036036908626556,0.0036036036908626556,0.0036036036908626556,0.0036036036908626556,0.0036036036908626556,0.0036036036908626556,0.0036036036908626556}	{17,17,18,27,28,30,210,628,703,704,790,829,1033,1082,1083,1083,1231,1266,2203,2205,2249,2278,2950,2970,3614,3642,"17 19","18 18","18 18","19 19","20 2970","23 790","25 23","25 26","25 703","25 1184","25 1266","26 16","28 28","30 30","142 25","600 601","600 604","600 718","601 628","602 600","603 600","650 23","701 1186","703 703","704 703","718 600","790 21","790 701","829 829","1005 1005","1016 21","1034 1033","1082 1083","1082 1114","1082 1184","1082 1266","1083 1186","1114 1082","1114 1184","1114 1186","1184 1082","1184 1114","1184 1186","1186 1082","1186 1266","1231 23","1266 1186","1700 23","2249 2249","2249 2249","2277 23","2281 2283","2776 25","2950 2950","3614 3615","3734 25","17 19 19","20 20 20","25 21 25","25 25 23","26 19 25","1022 701 701","1560 23 23","2283 23 2283","3734 25 3615","19 25 25 25","25 25 21 2281","26 26 25 16","1083 1083 1083 1186","1114 1186 1114 1186","1266 1266 1266 1266","3734 25 3615 25","2281 2281 23 26 2281","2281 2281 2281 2281 2281 2281","2281 2281 2281 2281 2281 2281 2281 2281"}	0.13829947
pg_catalog	pg_proc	proallargtypes	0.99054056	44	-1			{"{23,26,23,26,25,16,1184,1184,1184,869,23}","{25,18,25}","{25,20,1184,1184,1184,1184,16}","{25,23,25,25}","{25,25,16,16,16,1184}","{25,25,23}","{25,25,23,23}","{25,25,23,25}","{25,25,25,23,23}","{25,25,25,25,25,25,25,25,25,25,25,1009,25,25,25,23}","{25,25,25,25,3770,3769,1009}","{25,25,1184,2211,16}","{25,25,1186,16}","{25,26,26,23,21,25,28,26,26,21,25,23,25,16}","{25,1186,16}","{26,23,25,25}","{26,25,23,25}","{28,25,1184,26,26}","{1009,25,25}","{2277,2283,23}","{3734,25,25,25,25,3770,3769,1009}"}	0.33506495
pg_catalog	pg_proc	proargmodes	0.99054056	26	13			{"{i,i,o,o}","{i,i,o,o}","{i,i,o,o,o,o,o,o}","{i,o,o}","{i,o,o}","{i,o,o,o}","{i,o,o,o,o,o,o}","{i,o,o,o,o,o,o}","{o,o,o}","{o,o,o,o}","{o,o,o,o,o}","{o,o,o,o,o,o}","{o,o,o,o,o,o,o,o,o,o,o,o,o,o,o,o}"}	-0.51428574
pg_catalog	pg_proc	proargnames	0.98108107	79	29			{"{\"\",x,n}","{abbrev,utc_offset,is_dst}","{config,document,alias,description,token,dictionaries,dictionary,lexemes}","{cursor,nulls,tableforest,targetns}","{document,alias,description,token,dictionaries,dictionary,lexemes}","{label,fast}","{locktype,database,relation,page,tuple,virtualxid,transactionid,classid,objid,objsubid,virtualtransaction,pid,mode,granted}","{name,setting,unit,category,short_desc,extra_desc,context,vartype,source,min_val,max_val,enumvals,boot_val,reset_val,sourcefile,sourceline}","{name,statement,is_holdable,is_binary,is_scrollable,creation_time}","{nulls,tableforest,targetns}","{nulls,tableforest,targetns}","{options_array,option_name,option_value}","{parser_name,tokid,alias,description}","{parser_oid,tokid,alias,description}","{parser_oid,txt,tokid,token}","{pid,datid,procpid,usesysid,current_query,waiting,xact_start,query_start,backend_start,client_addr,client_port}","{query,nulls,tableforest,targetns}","{query,nulls,tableforest,targetns}","{query,word,ndoc,nentry}","{schema,nulls,tableforest,targetns}","{schema,nulls,tableforest,targetns}","{tbl,nulls,tableforest,targetns}","{tbl,nulls,tableforest,targetns}","{transaction,gid,prepared,ownerid,dbid}","{typid,typmod}","{typid,typmod}","{typid,typmod}","{typid,typmod}","{word,catcode,catdesc}"}	0.17300057
pg_catalog	pg_proc	proargdefaults	0.99954957	133	-1				
