pg_catalog	pg_foreign_data_wrapper	pg_foreign_data_wrapper_name_index		CREATE UNIQUE INDEX pg_foreign_data_wrapper_name_index ON pg_foreign_data_wrapper USING btree (fdwname)
pg_catalog	pg_foreign_server	pg_foreign_server_oid_index		CREATE UNIQUE INDEX pg_foreign_server_oid_index ON pg_foreign_server USING btree (oid)
pg_catalog	pg_foreign_server	pg_foreign_server_name_index		CREATE UNIQUE INDEX pg_foreign_server_name_index ON pg_foreign_server USING btree (srvname)
pg_catalog	pg_user_mapping	pg_user_mapping_oid_index		CREATE UNIQUE INDEX pg_user_mapping_oid_index ON pg_user_mapping USING btree (oid)
pg_catalog	pg_user_mapping	pg_user_mapping_user_server_index		CREATE UNIQUE INDEX pg_user_mapping_user_server_index ON pg_user_mapping USING btree (umuser, umserver)
public	engine	engine_pk		CREATE UNIQUE INDEX engine_pk ON engine USING btree (id)
public	manufacture	manufacture_pk		CREATE UNIQUE INDEX manufacture_pk ON manufacture USING btree (id)
public	vehicle_type	vehicle_type_pk		CREATE UNIQUE INDEX vehicle_type_pk ON vehicle_type USING btree (id)
public	model	model_pk		CREATE UNIQUE INDEX model_pk ON model USING btree (id)
public	users	users_pk		CREATE UNIQUE INDEX users_pk ON users USING btree (id)
public	auto	auto_pk		CREATE UNIQUE INDEX auto_pk ON auto USING btree (id)
public	client	client_pk		CREATE UNIQUE INDEX client_pk ON client USING btree (id)
public	orders	order_pk		CREATE UNIQUE INDEX order_pk ON orders USING btree (id)
